v4_formula_id,v4_line,v4_section,lhs,v4_formula_line,v5_formula_id,migration_status,decision,conflict_group,canonical_v4_line,notes
F0079_1551,1551,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_blower_shaft_kW_b,"P_blower_shaft_kW_b = Q_blower_b*DeltaP_blower_Pa_b/max(eta_fan_b,eps)/1000",V5_0132,migrated,canonical_formula,no,1551,
F0079_1552,1552,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,I_blower_phys_b,"I_blower_phys_b = 1000*P_blower_shaft_kW_b/max(sqrt(3)*V_blower_b*pf_blower_b*eta_blower_motor_b,eps)",V5_0057,migrated,canonical_formula,no,1552,
F0079_1554,1554,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"P_cell_{s,c}","P_cell_{s,c}=P_amb_pressure+rho_slurry_s*g*L_cell_{s,c}/1e6+k_froth_pressure*h_froth_{s,c}",V5_0134,migrated,canonical_formula,no,1554,
F0079_1555,1555,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"u_bv_sp_{s,c}","u_bv_sp_{s,c}=clip(k_air_valve_c*Q_air_sp_{s,c}/sqrt(max(P_header-P_cell_{s,c},eps)),0.1,0.9)",V5_0476,migrated,canonical_formula,no,1555,
F0079_1556,1556,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"u_bv_{s,c}","u_bv_{s,c}=u_bv_sp_{s,c}+(u_bv_prev_{s,c}-u_bv_sp_{s,c})*exp(-dt/tau_bv_c)",V5_0477,migrated,canonical_formula,no,1556,
F0079_1557,1557,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_air_{s,c}","Q_air_{s,c}=C_orifice_c*u_bv_{s,c}*sqrt(max(P_header-P_cell_{s,c},0))",V5_0154,migrated,canonical_formula,no,1557,
F0079_1558,1558,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"gas_holdup_{s,c}","gas_holdup_{s,c}=clip( k_gas_c*Q_air_{s,c}*(1+k_mu_gas_c*max(mu_slurry_s-mu_ref,0)), 0,gas_holdup_max_c)",V5_0389,migrated,canonical_formula,no,1558,
F0079_1561,1561,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"L_cell_aerated_{s,c}","L_cell_aerated_{s,c}=L_cell_{s,c}/max(1-gas_holdup_{s,c},eps)",V5_0073,migrated,canonical_formula,no,1561,
F0079_1563,1563,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"scraper_speed_{s,c}","scraper_speed_{s,c}=clip( scraper_nom_c+K_scrape_P_c*max(h_froth_{s,c}-h_scrape_ref_c,0), speed_min_c,speed_max_c)",V5_0452,migrated,canonical_formula,no,1563,
F0079_1566,1566,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"froth_stability_{s,c}","froth_stability_{s,c}=s0_c+s_TD_c*dose_TD_effective_s+s_K6_c*dose_DF_K6_effective_s+s_f25_c*f25_s+s_C_c*C_s+s_Ca_c*Ca2_effect_s+s_lib_c*Liberation_gangue_s+s_clay_c*clay_s",V5_0360,migrated,canonical_formula,no,1566,
F0079_1567,1567,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"h_ss_{s,c}","h_ss_{s,c}=k_h_c*Q_air_{s,c}*hydrophobic_load_{s,c}*froth_stability_{s,c}/max(k_collapse_c+k_scrape_c*scraper_speed_{s,c},eps)",V5_0396,migrated,canonical_formula,no,1567,
F0079_1568,1568,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"h_froth_{s,c}","h_froth_{s,c}=h_ss_{s,c}+(h_froth_prev_{s,c}-h_ss_{s,c})*exp(-dt/tau_froth_c)",V5_0394,migrated,canonical_formula,no,1568,
F0080_1574,1574,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_cell_{s,cx1}","Q_in_cell_{s,cx1}=Q_feed_s",V5_0169,migrated,canonical_formula,no,1574,
F0080_1575,1575,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_cell_{s,cx2}","Q_in_cell_{s,cx2}=Q_out_cell_{s,cx1}",V5_0170,migrated,canonical_formula,no,1575,
F0080_1576,1576,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_cell_{s,cx3}","Q_in_cell_{s,cx3}=Q_out_cell_{s,cx2}",V5_0171,migrated,canonical_formula,no,1576,
F0080_1577,1577,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_cell_{s,jx}","Q_in_cell_{s,jx}=Q_rougher_froth_s",V5_0172,migrated,canonical_formula,no,1577,
F0080_1578,1578,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_cell_{s,sx1}","Q_in_cell_{s,sx1}=Q_rougher_tail_s",V5_0173,migrated,canonical_formula,no,1578,
F0080_1579,1579,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_cell_{s,sx2}","Q_in_cell_{s,sx2}=Q_scav1_tail_s",V5_0174,migrated,canonical_formula,no,1579,
F0080_1580,1580,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_cell_{s,sx3}","Q_in_cell_{s,sx3}=Q_scav2_tail_s",V5_0175,migrated,canonical_formula,no,1580,
F0080_1582,1582,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"u_lv_sp_{s,c}","u_lv_sp_{s,c}=clip(u0_c+Kp_L_c*(L_sp_c-L_cell_aerated_lag_{s,c})+Ki_L_c*int_L_error_{s,c},0,1)",V5_0483,migrated,canonical_formula,no,1582,
F0080_1583,1583,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"u_lv_fb_{s,c}","u_lv_fb_{s,c}=u_lv_sp_{s,c}+(u_lv_fb_prev_{s,c}-u_lv_sp_{s,c})*exp(-dt/tau_lv_c)",V5_0481,migrated,canonical_formula,no,1583,
F0080_1584,1584,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_out_cell_{s,c}","Q_out_cell_{s,c}=Cv_lv_c*u_lv_fb_{s,c}*sqrt(max(L_cell_{s,c},0))",V5_0183,migrated,canonical_formula,no,1584,
F0080_1585,1585,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"V_pulp_actual_{s,c}","V_pulp_actual_{s,c}=A_cell_c*max(L_cell_{s,c},0)",V5_0234,migrated,canonical_formula,no,1585,
F0080_1586,1586,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"tau_stage_h_{s,c}","tau_stage_h_{s,c}=V_pulp_actual_{s,c}/max(Q_out_cell_{s,c},eps)",V5_0472,migrated,canonical_formula,no,1586,
F0080_1587,1587,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"lip_clearance_{s,c}","lip_clearance_{s,c}=L_cell_{s,c}+h_froth_{s,c}-H_lip_reference_c",V5_0417,migrated,canonical_formula,no,1587,
F0080_1588,1588,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"R_froth_zone_{s,c}","R_froth_zone_{s,c}=clip( sigmoid(k_lip_c*lip_clearance_{s,c})*h_froth_{s,c}/max(h_froth_target_c,eps), 0,1)",V5_0199,migrated,canonical_formula,no,1588,
F0080_1592,1592,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"E_collector_{s,c}","E_collector_{s,c}=sigmoid(a1_c*(dose_TD_effective_s-dose_low_c))*sigmoid(a2_c*(dose_high_c-dose_TD_effective_s))",V5_0019,migrated,canonical_formula,no,1592,
F0080_1593,1593,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"E_depressant_{s,c}","E_depressant_{s,c}=sigmoid(kK6_c*(dose_DF_K6_effective_s-dose_K6_ref_c))",V5_0023,migrated,canonical_formula,no,1593,
F0080_1594,1594,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"E_pH_{s,c}","E_pH_{s,c}=exp(-((pH_s-pH_opt_c)/sigma_pH_c)^2)",V5_0030,migrated,canonical_formula,no,1594,
F0080_1595,1595,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"E_air_{s,c}","E_air_{s,c}=sigmoid(k1_c*(Q_air_{s,c}-Q_air_low_c))*sigmoid(k2_c*(Q_air_high_c-Q_air_{s,c}))",V5_0017,migrated,canonical_formula,no,1595,
F0080_1596,1596,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"E_density_{s,c}","E_density_{s,c}=exp(-((C_s-C_opt_c)/sigma_C_c)^2)",V5_0021,migrated,canonical_formula,no,1596,
F0080_1597,1597,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"E_size_{s,c}","E_size_{s,c}=sigmoid(k_size_c*(F325_s-F325_min_c))",V5_0034,migrated,canonical_formula,no,1597,
F0080_1598,1598,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"E_lib_g_{s,c}","E_lib_g_{s,c}=0.25+0.75*Liberation_gangue_s",V5_0026,migrated,canonical_formula,no,1598,
F0080_1599,1599,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"E_mu_{s,c}","E_mu_{s,c}=exp(-k_mu_float_c*(mu_slurry_s-mu_ref))",V5_0028,migrated,canonical_formula,no,1599,
F0080_1600,1600,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"entrainment_factor_{s,c}","entrainment_factor_{s,c}=e0_c+e_f25_c*f25_s+e_clay_c*clay_s+e_C_c*C_s+e_mu_c*max(mu_slurry_s-mu_ref,0)",V5_0334,migrated,canonical_formula,no,1600,
F0080_1602,1602,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"k_float_gangue_{s,c}","k_float_gangue_{s,c}=k0_g_c*E_collector_{s,c}*E_pH_{s,c}*E_air_{s,c}*E_density_{s,c}*E_size_{s,c}*E_lib_g_{s,c}*E_mu_{s,c}",V5_0409,migrated,canonical_formula,no,1602,
F0080_1603,1603,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"k_float_sil_{s,c}","k_float_sil_{s,c}=k_float_gangue_{s,c}*(1+a_sil_c*r_sil_s)*E_Ca2_sil_s",V5_0411,migrated,canonical_formula,no,1603,
F0080_1604,1604,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"k_float_carb_{s,c}","k_float_carb_{s,c}=k_float_gangue_{s,c}*(1+a_carb_c*r_carb_s)*E_Ca2_carb_s",V5_0403,migrated,canonical_formula,no,1604,
F0080_1605,1605,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"k_float_fe_mag_{s,c}","k_float_fe_mag_{s,c}=k0_mag_c*(1-E_depressant_{s,c})*entrainment_factor_{s,c}",V5_0407,migrated,canonical_formula,no,1605,
F0080_1606,1606,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"k_float_fe_hem_{s,c}","k_float_fe_hem_{s,c}=k0_hem_c*(1-E_depressant_{s,c})*entrainment_factor_{s,c}",V5_0405,migrated,canonical_formula,no,1606,
F0080_1609,1609,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"grade_cell_j_{s,c}","grade_cell_j_{s,c}=M_cell_j_prev_{s,c}/max(M_cell_solid_prev_{s,c},eps)",V5_0391,migrated,canonical_formula,no,1609,
F0080_1610,1610,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_out_solid_{s,c}","Q_out_solid_{s,c}=Q_out_cell_{s,c}*rho_slurry_s*C_s",V5_0185,migrated,canonical_formula,no,1610,
F0080_1611,1611,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"R_j_{s,c}","R_j_{s,c}=clip(1-exp(-k_float_j_{s,c}*tau_stage_h_{s,c}),0,Rmax_j_c)*R_froth_zone_{s,c}",V5_0202,migrated,canonical_formula,no,1611,
F0080_1612,1612,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"froth_j_rate_{s,c}","froth_j_rate_{s,c}=R_j_{s,c}*M_cell_j_prev_{s,c}/max(tau_stage_h_{s,c},eps)+entrainment_j_rate_{s,c}",V5_0357,migrated,canonical_formula,no,1612,
F0080_1613,1613,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"tail_j_rate_{s,c}","tail_j_rate_{s,c}=Q_out_solid_{s,c}*grade_cell_j_{s,c}",V5_0467,migrated,canonical_formula,no,1613,
F0080_1614,1614,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"dM_cell_j_{s,c}/dt","dM_cell_j_{s,c}/dt=feed_j_rate_{s,c}-froth_j_rate_{s,c}-tail_j_rate_{s,c}",V5_0306,migrated,canonical_formula,no,1614,
F0080_1615,1615,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"M_cell_j_{s,c}","M_cell_j_{s,c}=M_cell_j_prev_{s,c}+dt*dM_cell_j_{s,c}/dt",V5_0100,migrated,canonical_formula,no,1615,
F0080_1616,1616,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"froth_j_{s,c}","froth_j_{s,c}=froth_j_rate_{s,c}*dt",V5_0358,migrated,canonical_formula,no,1616,
F0080_1617,1617,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"tail_j_{s,c}","tail_j_{s,c}=tail_j_rate_{s,c}*dt",V5_0468,migrated,canonical_formula,no,1617,
F0080_1619,1619,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_froth_cell_{s,c}","Q_froth_cell_{s,c}=sum_j(froth_j_{s,c})/max(rho_froth_mix_{s,c},eps)",V5_0164,migrated,canonical_formula,no,1619,
F0080_1620,1620,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"dL_cell_{s,c}/dt","dL_cell_{s,c}/dt=(Q_in_cell_{s,c}-Q_out_cell_{s,c}-Q_froth_cell_{s,c})/A_cell_c",V5_0297,migrated,canonical_formula,no,1620,
F0080_1622,1622,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,M_feed_sp,"M_feed_sp=clip(M_feed_nom-KWI_feed*(WI-WI_ref)-Ktm_feed*(I_tm_phys-I_tm_ref)-Kfroth_feed*max(h_froth-h_high,0)-Kpool_feed*max(L_pool-L_high,0)+operator_trim_feed+PRBS_feed_rate,M_feed_min,M_feed_max)",V5_0102,migrated,canonical_formula,no,1622,
F0080_1623,1623,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_feed_meter_phys,"Q_feed_meter_phys = slurry_flow_from_mass(M_feed_sp,C,rho_slurry)",V5_0159,migrated,canonical_formula,no,1623,
F0080_1624,1624,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,split_s1_total,"split_s1_total = clip(split_s1_nom+Ksplit_s1*(L_pool_s2-L_pool_s1)+operator_trim_split_s1,0.35,0.65)",V5_0456,migrated,canonical_formula,no,1624,
F0080_1625,1625,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_feed_s1_total,Q_feed_s1_total = split_s1_total*Q_feed_meter_phys,V5_0160,migrated,canonical_formula,no,1625,
F0080_1626,1626,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_feed_s2_total,Q_feed_s2_total = (1-split_s1_total)*Q_feed_meter_phys,V5_0161,migrated,canonical_formula,no,1626,
F0080_1627,1627,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,split_s1_meter1,"split_s1_meter1 = clip(split_meter_nom+Kpipe_s1*(pipe_resistance_s1_2-pipe_resistance_s1_1)+N(0,sigma_split_meter),0.40,0.60)",V5_0455,migrated,canonical_formula,no,1627,
F0080_1628,1628,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,split_s2_meter1,"split_s2_meter1 = clip(split_meter_nom+Kpipe_s2*(pipe_resistance_s2_2-pipe_resistance_s2_1)+N(0,sigma_split_meter),0.40,0.60)",V5_0457,migrated,canonical_formula,no,1628,
F0080_1629,1629,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_ft_s1_1701_phys,Q_ft_s1_1701_phys = Q_feed_s1_total*split_s1_meter1,V5_0165,migrated,canonical_formula,no,1629,
F0080_1630,1630,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_ft_s1_1702_phys,Q_ft_s1_1702_phys = Q_feed_s1_total*(1-split_s1_meter1),V5_0166,migrated,canonical_formula,no,1630,
F0080_1631,1631,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_ft_s2_2701_phys,Q_ft_s2_2701_phys = Q_feed_s2_total*split_s2_meter1,V5_0167,migrated,canonical_formula,no,1631,
F0080_1632,1632,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,Q_ft_s2_2702_phys,Q_ft_s2_2702_phys = Q_feed_s2_total*(1-split_s2_meter1),V5_0168,migrated,canonical_formula,no,1632,
F0080_1634,1634,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_pool_{s,1}","Q_in_pool_{s,1}=Q_cleaner_tail_s+Q_scav1_conc_s",V5_0176,migrated,canonical_formula,no,1634,
F0080_1635,1635,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_pool_{s,2}","Q_in_pool_{s,2}=Q_scav2_conc_s+Q_scav3_conc_s",V5_0177,migrated,canonical_formula,no,1635,
F0080_1636,1636,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_in_pool_{s,3}","Q_in_pool_{s,3}=Q_final_tail_s",V5_0178,migrated,canonical_formula,no,1636,
F0080_1637,1637,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"dL_pool_{s,k}/dt","dL_pool_{s,k}/dt=(Q_in_pool_{s,k}-Q_pump_pool_{s,k})/A_pool_k",V5_0302,migrated,canonical_formula,no,1637,
F0080_1638,1638,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"f_pool_sp_{s,k}","f_pool_sp_{s,k}=clip(f_pool_nom_k+Kpool_L_k*(L_pool_{s,k}-L_pool_sp_k),f_pool_min_k,f_pool_max_k)",V5_0343,migrated,canonical_formula,no,1638,
F0080_1639,1639,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"f_pool_{s,k}","f_pool_{s,k}=f_pool_sp_{s,k}+(f_pool_prev_{s,k}-f_pool_sp_{s,k})*exp(-dt/tau_pool_pump_k)",V5_0344,migrated,canonical_formula,no,1639,
F0080_1640,1640,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"Q_pump_pool_{s,k}","Q_pump_pool_{s,k}=k_pool_pump_k*f_pool_{s,k}*sqrt(max(L_pool_{s,k},0))*health_pool_pump_{s,k}",V5_0189,migrated,canonical_formula,no,1640,
F0080_1641,1641,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"I_pool_phys_{s,k}","I_pool_phys_{s,k}=I0_pool_k+kf_pool_k*f_pool_{s,k}^2+kQ_pool_k*Q_pump_pool_{s,k}+krho_pool_k*rho_slurry_s+kmu_pool_k*mu_slurry_s+kH_pool_k*H_pool_k",V5_0064,migrated,canonical_formula,no,1641,
F0081_1647,1647,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"reagent_viscosity_{s,j}","reagent_viscosity_{s,j}=mu_reagent0_j*exp(kT_reagent_j*(T_ref-T_tank_{s,tank_of(j)}))",V5_0438,migrated,canonical_formula,no,1647,
F0081_1648,1648,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"u_steam_sp_{s,k}","u_steam_sp_{s,k}=clip(u_steam_nom_k+KT_steam_k*(T_tank_sp_k-T_tank_{s,k}),0,1)",V5_0490,migrated,canonical_formula,no,1648,
F0081_1649,1649,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"u_steam_fb_{s,k}","u_steam_fb_{s,k}=u_steam_sp_{s,k}+(u_steam_fb_prev_{s,k}-u_steam_sp_{s,k})*exp(-dt/tau_steam_k)",V5_0489,migrated,canonical_formula,no,1649,
F0081_1650,1650,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"reagent_heat_load_{s,k}","reagent_heat_load_{s,k}=sum_j(tank_map_{k,j}*Q_{s,j}_ml_s*Cp_reagent_j*(T_reagent_in_j-T_tank_{s,k}))",V5_0437,migrated,canonical_formula,no,1650,
F0081_1651,1651,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"I_mixer_phys_{s,k}","I_mixer_phys_{s,k}=I_idle_mixer_k+k_C_mixer_k*C_s+k_mu_mixer_k*mu_slurry_s",V5_0062,migrated,canonical_formula,no,1651,
F0081_1652,1652,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"mixer_power_{s,k}","mixer_power_{s,k}=sqrt(3)*V_mixer_k*I_mixer_phys_{s,k}*pf_mixer_k*eta_mixer_k/1000",V5_0420,migrated,canonical_formula,no,1652,
F0081_1653,1653,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"T_tank_ss_{s,k}","T_tank_ss_{s,k}=T_amb+ksteam_k*u_steam_fb_{s,k}+kreagent_k*reagent_heat_load_{s,k}+kmix_tank_k*mixer_power_{s,k}-kloss_tank_k*(T_tank_{s,k}-T_amb)",V5_0227,migrated,canonical_formula,no,1653,
F0081_1654,1654,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"T_tank_{s,k}","T_tank_{s,k}=T_tank_ss_{s,k}+(T_tank_prev_{s,k}-T_tank_ss_{s,k})*exp(-dt/tau_tank_k)",V5_0228,migrated,canonical_formula,no,1654,
F0081_1656,1656,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"I_cell_motor_phys_{s,c}","I_cell_motor_phys_{s,c}=I0_cell_c+krho_cell_c*rho_slurry_s+kmu_cell_c*mu_slurry_s+kair_cell_c*Q_air_{s,c}+kload_cell_c*M_solid_s",V5_0058,migrated,canonical_formula,no,1656,
F0081_1657,1657,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"P_cell_motor_{s,c}","P_cell_motor_{s,c}=sqrt(3)*V_cell_motor*I_cell_motor_phys_{s,c}*pf_cell*eta_cell/1000",V5_0133,migrated,canonical_formula,no,1657,
F0081_1658,1658,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"P_pool_pump_{s,k}","P_pool_pump_{s,k}=sqrt(3)*V_pool_pump*I_pool_phys_{s,k}*pf_pool*eta_pool/1000",V5_0145,migrated,canonical_formula,no,1658,
F0081_1659,1659,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,"P_drug_pump_{s,j}","P_drug_pump_{s,j}=sqrt(3)*V_drug_pump*I_drug_j_phys_{s,j}*pf_drug*eta_drug/1000",V5_0138,migrated,canonical_formula,no,1659,
F0081_1660,1660,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_blower_power_b,P_blower_power_b=sqrt(3)*V_blower_b*I_blower_phys_b*pf_blower_b/1000,V5_0129,migrated,canonical_formula,no,1660,
F0081_1661,1661,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_blower_power_total,P_blower_power_total=sum_b(P_blower_power_b),V5_0130,migrated,canonical_formula,no,1661,
F0081_1662,1662,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,blower_power_share1,"blower_power_share1 = P_blower_power_total*Q_air_total_s1/max(Q_air_total,eps)",V5_0282,migrated,canonical_formula,no,1662,
F0081_1663,1663,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,blower_power_share2,"blower_power_share2 = P_blower_power_total*Q_air_total_s2/max(Q_air_total,eps)",V5_0283,migrated,canonical_formula,no,1663,
F0081_1664,1664,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,sum_cell_power_s1,"sum_cell_power_s1=sum_c(P_cell_motor_{1,c})",V5_0459,migrated,canonical_formula,no,1664,
F0081_1665,1665,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,sum_cell_power_s2,"sum_cell_power_s2=sum_c(P_cell_motor_{2,c})",V5_0460,migrated,canonical_formula,no,1665,
F0081_1666,1666,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,sum_pool_power_s1,"sum_pool_power_s1=sum_k(P_pool_pump_{1,k})",V5_0463,migrated,canonical_formula,no,1666,
F0081_1667,1667,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,sum_pool_power_s2,"sum_pool_power_s2=sum_k(P_pool_pump_{2,k})",V5_0464,migrated,canonical_formula,no,1667,
F0081_1668,1668,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,sum_drug_power_s1,"sum_drug_power_s1=sum_j(P_drug_pump_{1,j})",V5_0461,migrated,canonical_formula,no,1668,
F0081_1669,1669,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,sum_drug_power_s2,"sum_drug_power_s2=sum_j(P_drug_pump_{2,j})",V5_0462,migrated,canonical_formula,no,1669,
F0081_1670,1670,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_aux_series1,P_aux_series1 = 50.0,V5_0126,migrated,canonical_formula,no,1670,
F0081_1671,1671,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_aux_series2,P_aux_series2 = 50.0,V5_0127,migrated,canonical_formula,no,1671,
F0081_1672,1672,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_series1,P_series1=sum_cell_power_s1+sum_pool_power_s1+sum_drug_power_s1+blower_power_share1+P_aux_series1,V5_0146,migrated,canonical_formula,no,1672,
F0081_1673,1673,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,P_series2,P_series2=sum_cell_power_s2+sum_pool_power_s2+sum_drug_power_s2+blower_power_share2+P_aux_series2,V5_0147,migrated,canonical_formula,no,1673,
F0082_1679,1679,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,fx_s{s}_{c}_froth_h,"fx_s{s}_{c}_froth_h=meas(h_froth_{s,c}) unless event_froth_fault_{s,c}=1",,dropped,non_executable_or_block_header,no,,Dropped from formula CSV; prose/source record remains in V4.
F0082_1680,1680,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,fx_s{s}_{c}_level,"fx_s{s}_{c}_level=meas(L_cell_aerated_{s,c})",V5_0382,migrated,canonical_formula,no,1680,
F0082_1681,1681,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,fx_s{s}_{c}_level_valve_sp,"fx_s{s}_{c}_level_valve_sp=meas(u_lv_sp_{s,c})",V5_0384,migrated,canonical_formula,no,1681,
F0082_1682,1682,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,fx_s{s}_{c}_level_valve_fb,"fx_s{s}_{c}_level_valve_fb=meas(u_lv_fb_{s,c})",V5_0383,migrated,canonical_formula,no,1682,
F0082_1683,1683,10. DCS 具体生成公式和代理防护 / 10.4 浮选 DCS 具体公式,fx_s{s}_{c}_air_flow,"fx_s{s}_{c}_air_flow=meas(Q_air_{s,c})",V5_0379,migrated,canonical_formula,no,1683,
